id,station_name,date,state,elevation_ft,latitude,longitude,air_temp_obs_c,air_temp_avg_c,reservoir_volume_dam3,precipitation_mm,snow_depth_cm,snow_density_pct,snow_water_equiv_mm,snow_rain_ratio,station_type
8712,Independence Creek,2016-04-01 00:00:00+00:00,CA,6436,39.49001,-120.28226000000001,0.2,5.5,,610.0,20.0,51.2,104.0,34.0,precip
8713,Independence Creek,2016-05-01 00:00:00+00:00,CA,6436,39.49001,-120.28226000000001,-0.3,7.9,,683.0,0.0,,0.0,24.0,precip
8714,Independence Creek,2016-06-01 00:00:00+00:00,CA,6436,39.49001,-120.28226000000001,8.8,13.1,,737.0,0.0,,0.0,0.0,precip
8715,Independence Creek,2016-07-01 00:00:00+00:00,CA,6436,39.49001,-120.28226000000001,10.9,14.9,,742.0,0.0,,0.0,,precip
8716,Independence Creek,2016-08-01 00:00:00+00:00,CA,6436,39.49001,-120.28226000000001,9.5,15.0,,742.0,0.0,,0.0,0.0,precip
8717,Independence Creek,2016-09-01 00:00:00+00:00,CA,6436,39.49001,-120.28226000000001,6.5,11.4,,744.0,0.0,,0.0,,precip
8718,Independence Creek,2016-10-01 00:00:00+00:00,CA,6436,39.49001,-120.28226000000001,8.7,6.1,,0.0,0.0,,0.0,9.0,precip
8719,Independence Creek,2016-11-01 00:00:00+00:00,CA,6436,39.49001,-120.28226000000001,1.3,2.6,,208.0,5.0,,13.0,59.0,precip
8720,Independence Creek,2016-12-01 00:00:00+00:00,CA,6436,39.49001,-120.28226000000001,-1.3,-1.1,,251.0,13.0,20.0,25.0,15.0,precip
8721,Independence Creek,2017-01-01 00:00:00+00:00,CA,6436,39.49001,-120.28226000000001,-7.4,-2.8,,434.0,13.0,20.0,25.0,78.0,precip
8722,Independence Creek,2017-02-01 00:00:00+00:00,CA,6436,39.49001,-120.28226000000001,-4.0,-0.2,,831.0,112.0,29.8,333.0,54.0,precip
8723,Independence Creek,2017-03-01 00:00:00+00:00,CA,6436,39.49001,-120.28226000000001,-8.2,2.4,,1181.0,145.0,32.5,470.0,94.0,precip
8724,Independence Creek,2017-04-01 00:00:00+00:00,CA,6436,39.49001,-120.28226000000001,-0.4,3.4,,1260.0,99.0,40.5,401.0,33.0,precip
8725,Independence Creek,2017-05-01 00:00:00+00:00,CA,6436,39.49001,-120.28226000000001,0.7,8.6,,1367.0,25.0,42.0,107.0,0.0,precip
8726,Independence Creek,2017-06-01 00:00:00+00:00,CA,6436,39.49001,-120.28226000000001,3.2,13.3,,1384.0,0.0,,0.0,0.0,precip
8727,Independence Creek,2017-07-01 00:00:00+00:00,CA,6436,39.49001,-120.28226000000001,8.5,16.5,,1389.0,0.0,,0.0,,precip
8728,Independence Creek,2017-08-01 00:00:00+00:00,CA,6436,39.49001,-120.28226000000001,12.1,15.8,,1389.0,0.0,,0.0,0.0,precip
8729,Independence Creek,2017-09-01 00:00:00+00:00,CA,6436,39.49001,-120.28226000000001,10.0,10.4,,1400.0,0.0,,0.0,0.0,precip
8730,Independence Creek,2017-10-01 00:00:00+00:00,CA,6436,39.49001,-120.28226000000001,1.9,5.4,,0.0,0.0,,0.0,0.0,precip
8731,Independence Creek,2017-11-01 00:00:00+00:00,CA,6436,39.49001,-120.28226000000001,-1.9,3.5,,18.0,0.0,,0.0,1.0,precip
8732,Independence Creek,2017-12-01 00:00:00+00:00,CA,6436,39.49001,-120.28226000000001,-1.4,-0.6,,198.0,0.0,,0.0,114.0,precip
8733,Independence Creek,2018-01-01 00:00:00+00:00,CA,6436,39.49001,-120.28226000000001,2.0,1.4,,216.0,5.0,,20.0,34.0,precip
8734,Independence Creek,2018-02-01 00:00:00+00:00,CA,6436,39.49001,-120.28226000000001,1.4,-2.2,,297.0,18.0,15.7,28.0,93.0,precip
8735,Independence Creek,2018-03-01 00:00:00+00:00,CA,6436,39.49001,-120.28226000000001,-1.8,-0.2,,335.0,33.0,16.9,56.0,84.0,precip
8736,Independence Creek,2018-04-01 00:00:00+00:00,CA,6436,39.49001,-120.28226000000001,-1.1,4.9,,566.0,46.0,47.2,216.0,0.0,precip
8737,Independence Creek,2018-05-01 00:00:00+00:00,CA,6436,39.49001,-120.28226000000001,1.2,8.4,,622.0,0.0,,0.0,0.0,precip
8738,Independence Creek,2018-06-01 00:00:00+00:00,CA,6436,39.49001,-120.28226000000001,-0.9,12.7,,693.0,0.0,,0.0,0.0,precip
8739,Independence Creek,2018-07-01 00:00:00+00:00,CA,6436,39.49001,-120.28226000000001,7.2,17.3,,696.0,0.0,,0.0,0.0,precip
8740,Independence Creek,2018-08-01 00:00:00+00:00,CA,6436,39.49001,-120.28226000000001,12.6,15.2,,698.0,0.0,,0.0,0.0,precip
8741,Independence Creek,2018-09-01 00:00:00+00:00,CA,6436,39.49001,-120.28226000000001,6.2,11.5,,701.0,0.0,,0.0,0.0,precip
8742,Independence Creek,2018-10-01 00:00:00+00:00,CA,6436,39.49001,-120.28226000000001,10.9,6.0,,0.0,0.0,,0.0,0.0,precip
8743,Independence Creek,2018-11-01 00:00:00+00:00,CA,6436,39.49001,-120.28226000000001,0.6,2.0,,18.0,0.0,,0.0,59.0,precip
8744,Independence Creek,2018-12-01 00:00:00+00:00,CA,6436,39.49001,-120.28226000000001,-5.7,-1.1,,99.0,13.0,30.0,38.0,53.0,precip
8745,Independence Creek,2019-01-01 00:00:00+00:00,CA,6436,39.49001,-120.28226000000001,-8.1,-0.3,,147.0,18.0,31.4,56.0,99.0,precip
8746,Independence Creek,2019-02-01 00:00:00+00:00,CA,6436,39.49001,-120.28226000000001,-1.5,-3.8,,345.0,69.0,29.3,201.0,111.0,precip
8747,Independence Creek,2019-03-01 00:00:00+00:00,CA,6436,39.49001,-120.28226000000001,1.3,0.7,,673.0,168.0,31.7,531.0,67.0,precip
8748,Independence Lake,2014-04-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,-9.2,3.3,19366.0,569.0,198.0,27.4,544.0,100.0,reservoir
8749,Independence Lake,2014-05-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,7.2,6.8,20908.0,602.0,127.0,36.0,457.0,50.0,reservoir
8750,Independence Lake,2014-06-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,8.3,12.3,21154.0,617.0,25.0,25.0,64.0,,reservoir
8751,Independence Lake,2014-07-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,17.0,16.9,20809.0,617.0,0.0,,0.0,0.0,reservoir
8752,Independence Lake,2014-08-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,14.8,13.5,20636.0,749.0,0.0,,0.0,0.0,reservoir
8753,Independence Lake,2014-09-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,10.9,11.6,20365.0,815.0,0.0,,0.0,47.0,reservoir
8754,Independence Lake,2014-10-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,3.1,8.2,19625.0,0.0,0.0,,0.0,27.0,reservoir
8755,Independence Lake,2014-11-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,-0.7,3.3,19316.0,38.0,3.0,,3.0,84.0,reservoir
8756,Independence Lake,2014-12-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,-0.1,-1.5,19329.0,135.0,36.0,17.1,61.0,107.0,reservoir
8757,Independence Lake,2015-01-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,-7.0,2.7,16603.0,358.0,104.0,28.8,300.0,100.0,reservoir
8758,Independence Lake,2015-02-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,6.1,3.2,16751.0,363.0,81.0,37.5,305.0,91.0,reservoir
8759,Independence Lake,2015-03-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,-4.5,3.9,18539.0,566.0,135.0,35.3,475.0,83.0,reservoir
8760,Independence Lake,2015-04-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,-3.5,2.5,19501.0,582.0,89.0,46.9,417.0,62.0,reservoir
8761,Independence Lake,2015-05-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,6.9,5.6,20377.0,643.0,71.0,48.2,343.0,23.0,reservoir
8762,Independence Lake,2015-06-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,7.2,14.0,20316.0,676.0,0.0,,0.0,0.0,reservoir
8763,Independence Lake,2015-07-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,16.9,13.6,20168.0,696.0,0.0,,0.0,0.0,reservoir
8764,Independence Lake,2015-08-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,17.4,14.8,19970.0,747.0,0.0,,0.0,0.0,reservoir
8765,Independence Lake,2015-09-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,12.1,12.2,19526.0,765.0,0.0,,0.0,0.0,reservoir
8766,Independence Lake,2015-10-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,7.3,8.4,18305.0,0.0,0.0,,0.0,0.0,reservoir
8767,Independence Lake,2015-11-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,5.9,-1.0,16825.0,81.0,0.0,,0.0,68.0,reservoir
8768,Independence Lake,2015-12-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,-1.9,-3.9,16492.0,231.0,43.0,23.5,102.0,114.0,reservoir
8769,Independence Lake,2016-01-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,-13.0,-2.4,17220.0,490.0,140.0,28.4,396.0,119.0,reservoir
8770,Independence Lake,2016-02-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,-10.8,2.2,18317.0,785.0,226.0,33.0,747.0,140.0,reservoir
8771,Independence Lake,2016-03-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,2.9,0.3,19020.0,861.0,213.0,40.0,853.0,129.0,reservoir
8772,Independence Lake,2016-04-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,3.4,3.5,19884.0,1189.0,297.0,43.0,1278.0,66.0,reservoir
8773,Independence Lake,2016-05-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,1.3,5.7,21142.0,1285.0,264.0,48.6,1283.0,50.0,reservoir
8774,Independence Lake,2016-06-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,12.5,12.2,21302.0,1346.0,180.0,53.9,973.0,0.0,reservoir
8775,Independence Lake,2016-07-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,15.6,15.3,21586.0,1349.0,5.0,,18.0,,reservoir
8776,Independence Lake,2016-08-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,14.0,15.9,21179.0,1349.0,0.0,,0.0,,reservoir
8777,Independence Lake,2016-09-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,11.7,11.4,20550.0,1349.0,0.0,,0.0,0.0,reservoir
8778,Independence Lake,2016-10-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,4.5,4.7,19662.0,0.0,0.0,,0.0,40.0,reservoir
8779,Independence Lake,2016-11-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,-1.6,2.4,20673.0,340.0,33.0,17.7,58.0,127.0,reservoir
8780,Independence Lake,2016-12-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,-4.4,-1.6,20427.0,452.0,56.0,30.9,173.0,72.0,reservoir
8781,Independence Lake,2017-01-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,-0.9,-3.1,17281.0,655.0,97.0,33.2,320.0,123.0,reservoir
8782,Independence Lake,2017-02-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,2.2,-2.6,15258.0,1283.0,315.0,34.8,1095.0,127.0,reservoir
8783,Independence Lake,2017-03-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,-6.7,1.3,19205.0,1826.0,472.0,37.7,1783.0,115.0,reservoir
8784,Independence Lake,2017-04-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,-1.2,1.2,20168.0,1981.0,444.0,44.0,1956.0,108.0,reservoir
8785,Independence Lake,2017-05-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,4.4,7.1,18885.0,2205.0,462.0,47.3,2187.0,62.0,reservoir
8786,Independence Lake,2017-06-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,3.6,11.7,20747.0,2238.0,343.0,50.5,1732.0,,reservoir
8787,Independence Lake,2017-07-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,13.1,16.7,21697.0,2238.0,168.0,58.2,975.0,,reservoir
8788,Independence Lake,2017-08-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,18.5,16.1,21524.0,2238.0,0.0,,0.0,0.0,reservoir
8789,Independence Lake,2017-09-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,15.7,9.8,21401.0,2258.0,0.0,,0.0,42.0,reservoir
8790,Independence Lake,2017-10-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,5.0,7.1,18428.0,0.0,0.0,,0.0,89.0,reservoir
8791,Independence Lake,2017-11-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,9.0,1.7,17861.0,23.0,0.0,,0.0,97.0,reservoir
8792,Independence Lake,2017-12-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,1.7,2.3,18724.0,279.0,81.0,30.6,249.0,100.0,reservoir
8793,Independence Lake,2018-01-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,4.7,1.2,17010.0,310.0,81.0,34.4,279.0,92.0,reservoir
8794,Independence Lake,2018-02-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,6.5,-2.4,17947.0,462.0,132.0,31.7,419.0,137.0,reservoir
8795,Independence Lake,2018-03-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,-5.4,-1.9,18058.0,511.0,163.0,29.8,485.0,110.0,reservoir
8796,Independence Lake,2018-04-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,2.6,2.8,18071.0,899.0,257.0,35.5,912.0,62.0,reservoir
8797,Independence Lake,2018-05-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,-1.1,6.5,18515.0,1001.0,213.0,41.9,894.0,4.0,reservoir
8798,Independence Lake,2018-06-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,2.2,12.3,21364.0,1064.0,117.0,43.5,508.0,0.0,reservoir
8799,Independence Lake,2018-07-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,14.0,17.8,21450.0,1072.0,0.0,,0.0,0.0,reservoir
8800,Independence Lake,2018-08-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,17.7,16.0,20982.0,1074.0,0.0,,0.0,,reservoir
8801,Independence Lake,2018-09-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,10.3,12.3,20229.0,1074.0,0.0,,0.0,0.0,reservoir
8802,Independence Lake,2018-10-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,8.0,5.7,18478.0,0.0,0.0,,0.0,0.0,reservoir
8803,Independence Lake,2018-11-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,4.5,3.7,17725.0,20.0,0.0,,0.0,90.0,reservoir
8804,Independence Lake,2018-12-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,-6.4,-1.5,18009.0,173.0,69.0,20.0,137.0,100.0,reservoir
8805,Independence Lake,2019-01-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,-13.0,-0.2,17133.0,262.0,84.0,26.7,224.0,121.0,reservoir
8806,Independence Lake,2019-02-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,1.9,-6.3,17405.0,607.0,201.0,32.0,643.0,126.0,reservoir
8807,Independence Lake,2019-03-01 00:00:00+00:00,CA,8338,39.45194,-120.28971999999999,-3.1,-1.7,18724.0,1191.0,419.0,32.9,1379.0,161.0,reservoir
8808,Jackass Meadow,2014-04-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,102.0,,precip
8809,Jackass Meadow,2014-05-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,13.0,,precip
8810,Jackass Meadow,2014-06-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,,,precip
8811,Jackass Meadow,2014-07-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,,,precip
8812,Jackass Meadow,2014-08-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,,,precip
8813,Jackass Meadow,2014-09-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,,,precip
8814,Jackass Meadow,2014-10-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,,,precip
8815,Jackass Meadow,2014-11-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,,,precip
8816,Jackass Meadow,2014-12-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,,,precip
8817,Jackass Meadow,2015-01-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,,,precip
8818,Jackass Meadow,2015-02-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,,,precip
8819,Jackass Meadow,2015-03-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,51.0,,precip
8820,Jackass Meadow,2015-04-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,0.0,,precip
8821,Jackass Meadow,2015-05-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,0.0,,precip
8822,Jackass Meadow,2015-06-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,,,precip
8823,Jackass Meadow,2015-07-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,,,precip
8824,Jackass Meadow,2015-08-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,,,precip
8825,Jackass Meadow,2015-09-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,,,precip
8826,Jackass Meadow,2015-10-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,,,precip
8827,Jackass Meadow,2015-11-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,,,precip
8828,Jackass Meadow,2015-12-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,,,precip
8829,Jackass Meadow,2016-01-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,,,precip
8830,Jackass Meadow,2016-02-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,457.0,,precip
8831,Jackass Meadow,2016-03-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,531.0,,precip
8832,Jackass Meadow,2016-04-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,444.0,,precip
8833,Jackass Meadow,2016-05-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,76.0,,precip
8834,Jackass Meadow,2016-06-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,,,precip
8835,Jackass Meadow,2016-07-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,,,precip
8836,Jackass Meadow,2016-08-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,,,precip
8837,Jackass Meadow,2016-09-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,,,precip
8838,Jackass Meadow,2016-10-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,,,precip
8839,Jackass Meadow,2016-11-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,,,precip
8840,Jackass Meadow,2016-12-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,,,precip
8841,Jackass Meadow,2017-01-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,,,precip
8842,Jackass Meadow,2017-02-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,,,precip
8843,Jackass Meadow,2017-03-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,1194.0,,precip
8844,Jackass Meadow,2017-04-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,1067.0,,precip
8845,Jackass Meadow,2017-05-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,927.0,,precip
8846,Jackass Meadow,2017-06-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,,,precip
8847,Jackass Meadow,2017-07-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,,,precip
8848,Jackass Meadow,2017-08-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,,,precip
8849,Jackass Meadow,2017-09-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,,,precip
8850,Jackass Meadow,2017-10-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,,,precip
8851,Jackass Meadow,2017-11-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,,,precip
8852,Jackass Meadow,2017-12-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,,,precip
8853,Jackass Meadow,2018-01-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,,,precip
8854,Jackass Meadow,2018-02-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,13.0,,precip
8855,Jackass Meadow,2018-03-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,25.0,,precip
8856,Jackass Meadow,2018-04-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,330.0,,precip
8857,Jackass Meadow,2018-05-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,13.0,,precip
8858,Jackass Meadow,2018-06-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,,,precip
8859,Jackass Meadow,2018-07-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,,,precip
8860,Jackass Meadow,2018-08-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,,,precip
8861,Jackass Meadow,2018-09-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,,,precip
8862,Jackass Meadow,2018-10-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,,,precip
8863,Jackass Meadow,2018-11-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,,,precip
8864,Jackass Meadow,2018-12-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,,,precip
8865,Jackass Meadow,2019-01-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,,,precip
8866,Jackass Meadow,2019-02-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,,,precip
8867,Jackass Meadow,2019-03-01 00:00:00+00:00,CA,6950,37.497,-119.33,,,,,,,1245.0,,precip
8868,Kaiser Pass,2014-04-01 00:00:00+00:00,CA,9100,37.295,-119.102,,,,,,,394.0,,precip
8869,Kaiser Pass,2014-05-01 00:00:00+00:00,CA,9100,37.295,-119.102,,,,,,,165.0,,precip
8870,Kaiser Pass,2014-06-01 00:00:00+00:00,CA,9100,37.295,-119.102,,,,,,,,,precip
8871,Kaiser Pass,2014-07-01 00:00:00+00:00,CA,9100,37.295,-119.102,,,,,,,,,precip
8872,Kaiser Pass,2014-08-01 00:00:00+00:00,CA,9100,37.295,-119.102,,,,,,,,,precip
8873,Kaiser Pass,2014-09-01 00:00:00+00:00,CA,9100,37.295,-119.102,,,,,,,,,precip
8874,Kaiser Pass,2014-10-01 00:00:00+00:00,CA,9100,37.295,-119.102,,,,,,,,,precip
8875,Kaiser Pass,2014-11-01 00:00:00+00:00,CA,9100,37.295,-119.102,,,,,,,,,precip
8876,Kaiser Pass,2014-12-01 00:00:00+00:00,CA,9100,37.295,-119.102,,,,,,,,,precip
8877,Kaiser Pass,2015-01-01 00:00:00+00:00,CA,9100,37.295,-119.102,,,,,,,114.0,,precip
8878,Kaiser Pass,2015-02-01 00:00:00+00:00,CA,9100,37.295,-119.102,,,,,,,140.0,,precip
8879,Kaiser Pass,2015-03-01 00:00:00+00:00,CA,9100,37.295,-119.102,,,,,,,165.0,,precip
8880,Kaiser Pass,2015-04-01 00:00:00+00:00,CA,9100,37.295,-119.102,,,,,,,25.0,,precip
8881,Kaiser Pass,2015-05-01 00:00:00+00:00,CA,9100,37.295,-119.102,,,,,,,0.0,,precip
8882,Kaiser Pass,2015-06-01 00:00:00+00:00,CA,9100,37.295,-119.102,,,,,,,,,precip
8883,Kaiser Pass,2015-07-01 00:00:00+00:00,CA,9100,37.295,-119.102,,,,,,,,,precip
8884,Kaiser Pass,2015-08-01 00:00:00+00:00,CA,9100,37.295,-119.102,,,,,,,,,precip
8885,Kaiser Pass,2015-09-01 00:00:00+00:00,CA,9100,37.295,-119.102,,,,,,,,,precip
8886,Kaiser Pass,2015-10-01 00:00:00+00:00,CA,9100,37.295,-119.102,,,,,,,,,precip
8887,Kaiser Pass,2015-11-01 00:00:00+00:00,CA,9100,37.295,-119.102,,,,,,,,,precip
8888,Kaiser Pass,2015-12-01 00:00:00+00:00,CA,9100,37.295,-119.102,,,,,,,,,precip
8889,Kaiser Pass,2016-01-01 00:00:00+00:00,CA,9100,37.295,-119.102,,,,,,,318.0,,precip
8890,Kaiser Pass,2016-02-01 00:00:00+00:00,CA,9100,37.295,-119.102,,,,,,,622.0,,precip
8891,Kaiser Pass,2016-03-01 00:00:00+00:00,CA,9100,37.295,-119.102,,,,,,,698.0,,precip
8892,Kaiser Pass,2016-04-01 00:00:00+00:00,CA,9100,37.295,-119.102,,,,,,,851.0,,precip
8893,Kaiser Pass,2016-05-01 00:00:00+00:00,CA,9100,37.295,-119.102,,,,,,,698.0,,precip
8894,Kaiser Pass,2016-06-01 00:00:00+00:00,CA,9100,37.295,-119.102,,,,,,,,,precip
8895,Kaiser Pass,2016-07-01 00:00:00+00:00,CA,9100,37.295,-119.102,,,,,,,,,precip
8896,Kaiser Pass,2016-08-01 00:00:00+00:00,CA,9100,37.295,-119.102,,,,,,,,,precip
8897,Kaiser Pass,2016-09-01 00:00:00+00:00,CA,9100,37.295,-119.102,,,,,,,,,precip
8898,Kaiser Pass,2016-10-01 00:00:00+00:00,CA,9100,37.295,-119.102,,,,,,,,,precip
8899,Kaiser Pass,2016-11-01 00:00:00+00:00,CA,9100,37.295,-119.102,,,,,,,,,precip
8900,Kaiser Pass,2016-12-01 00:00:00+00:00,CA,9100,37.295,-119.102,,,,,,,,,precip
8901,Kaiser Pass,2017-01-01 00:00:00+00:00,CA,9100,37.295,-119.102,,,,,,,381.0,,precip
8902,Kaiser Pass,2017-02-01 00:00:00+00:00,CA,9100,37.295,-119.102,,,,,,,1372.0,,precip
8903,Kaiser Pass,2017-03-01 00:00:00+00:00,CA,9100,37.295,-119.102,,,,,,,1930.0,,precip
8904,Kaiser Pass,2017-04-01 00:00:00+00:00,CA,9100,37.295,-119.102,,,,,,,2045.0,,precip
8905,Kaiser Pass,2017-05-01 00:00:00+00:00,CA,9100,37.295,-119.102,,,,,,,2159.0,,precip
8906,Kaiser Pass,2017-06-01 00:00:00+00:00,CA,9100,37.295,-119.102,,,,,,,,,precip
8907,Kaiser Pass,2017-07-01 00:00:00+00:00,CA,9100,37.295,-119.102,,,,,,,,,precip
8908,Kaiser Pass,2017-08-01 00:00:00+00:00,CA,9100,37.295,-119.102,,,,,,,,,precip
8909,Kaiser Pass,2017-09-01 00:00:00+00:00,CA,9100,37.295,-119.102,,,,,,,,,precip
8910,Kaiser Pass,2017-10-01 00:00:00+00:00,CA,9100,37.295,-119.102,,,,,,,,,precip
8911,Kaiser Pass,2017-11-01 00:00:00+00:00,CA,9100,37.295,-119.102,,,,,,,,,precip
8912,Kaiser Pass,2017-12-01 00:00:00+00:00,CA,9100,37.295,-119.102,,,,,,,,,precip
8913,Kaiser Pass,2018-01-01 00:00:00+00:00,CA,9100,37.295,-119.102,,,,,,,152.0,,precip
8914,Kaiser Pass,2018-02-01 00:00:00+00:00,CA,9100,37.295,-119.102,,,,,,,190.0,,precip
